OBJECTID1,OBJECTID,CountyName,StateAbbr,SHAPE_Leng,USDA_Counties_code,join_OBJECTID,Field1,asd_code,asd_desc,county_code,county_name,BeefCows,Hogs,MilkCows,OtherCattle,CornAcresPlanted,CornGrainAcresHarvested,CornGrainYield_bupacre,CornSilageAcresHarvested,CornSilageYield_tonspacre,SoybeansAcresHarvested,SoybeansAcresPlanted,SoybeansYield_bupacre,Year,MEAN_Nrate_lbperac,CommercialN_kg_ha,ManureN_kg_ha,GrainN_kg_ha,FixatedN_kg_ha,NitrogenSurplus_kg_ha,Creator,Created,Editor,Edited,Shape__Area,Shape__Length
1969,16,Hancock,IA,1.64022443,81,934,933,20,NORTH CENTRAL,81,HANCOCK,1645.6,336406.6,40,10053.4,190000,185500,176.9,,,120500,121000,51.2,1/1/2010 0:00,81.76127478,91.65439,29.90838,166.2021,69.37904,24.73971,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1484388699,154177.5098
1970,16,Hancock,IA,1.64022443,81,935,934,20,NORTH CENTRAL,81,HANCOCK,822.8,353487.8,20,10314.2,203500,200500,179.8,2000,20.5,107200,108000,50.3,1/1/2011 0:00,103.780682,116.3381,30.89979,162.1956,60.13861,45.1809,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1484388699,154177.5098
1971,16,Hancock,IA,1.64022443,81,936,935,20,NORTH CENTRAL,81,HANCOCK,0,370569,0,10575,206000,200500,143.3,,,104400,105000,41.4,1/1/2012 0:00,106.5418517,119.4334,31.99055,130.8041,42.31601,62.93586,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1484388699,154177.5098
1972,16,Hancock,IA,1.64022443,81,937,936,20,NORTH CENTRAL,81,HANCOCK,527.4,379625.8,35.8,9783.6,182500,177500,169.9,,,100000,100500,45.7,1/1/2013 0:00,91.65622736,102.7466,35.96586,151.3683,52.76593,40.11009,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1484388699,154177.5098
1973,16,Hancock,IA,1.64022443,81,938,937,20,NORTH CENTRAL,81,HANCOCK,1054.8,388682.6,71.6,8992.2,200500,193400,173.9,,,105500,106000,47.6,1/1/2014 0:00,88.53748861,99.25053,33.95633,155.6472,54.93924,32.4989,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1484388699,154177.5098
1974,16,Hancock,IA,1.64022443,81,939,938,20,NORTH CENTRAL,81,HANCOCK,1582.2,397739.4,107.4,8200.8,190500,187000,201.2,1150,22.5,113600,114500,59.6,1/1/2015 0:00,83.17965406,93.24439,34.87506,189.6421,83.99319,22.47054,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1484388699,154177.5098
1975,16,Hancock,IA,1.64022443,81,940,939,20,NORTH CENTRAL,81,HANCOCK,2109.6,406796.2,143.2,7409.4,200500,198100,200.3,,,99900,101000,62.4,1/1/2016 0:00,88.95733618,99.72118,36.04036,188.651,80.02148,27.13202,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1484388699,154177.5098
1976,16,Hancock,IA,1.64022443,81,941,940,20,NORTH CENTRAL,81,HANCOCK,2637,415853,179,6618,188000,184500,200.2,1110,16,115400,116000,57.4,1/1/2017 0:00,90.7417678,101.7215,36.49817,186.2829,80.8347,32.77147,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1484388699,154177.5098
1977,16,Hancock,IA,1.64022443,81,942,941,20,NORTH CENTRAL,81,HANCOCK,3164.4,424909.8,214.8,5826.6,184500,181400,176.7,,,120500,122000,53.2,1/1/2018 0:00,81.55039686,91.41799,36.94852,170.0268,75.28362,33.62333,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1484388699,154177.5098
1978,16,Hancock,IA,1.64022443,81,943,942,20,NORTH CENTRAL,81,HANCOCK,3691.8,433966.6,250.6,5035.2,198000,195400,193.3,,,107100,108000,49.6,1/1/2019 0:00,82.52517806,92.51073,37.75816,168.0589,59.88377,22.09376,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1484388699,154177.5098
392,41,Hardin,IA,1.690002964,83,944,943,50,CENTRAL,83,HARDIN,6679,394233,162,0,164900,163100,133.2,1200,18.1,141800,143500,45.4,1/1/1997 0:00,62.85322089,70.45846,34.15647,143.6481,68.38243,29.34926,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
393,41,Hardin,IA,1.690002964,83,945,944,50,CENTRAL,83,HARDIN,5343.2,492974,129.6,2763.2,164300,162000,148,2100,19.7,139000,139600,48,1/1/1998 0:00,62.59509357,70.1691,42.75553,154.3982,73.96641,32.49284,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
394,41,Hardin,IA,1.690002964,83,946,945,50,CENTRAL,83,HARDIN,4007.4,591715,97.2,5526.4,159000,156900,152,1800,18.9,138700,139000,44.8,1/1/1999 0:00,64.38638987,72.17714,51.85555,150.2279,67.03656,40.84135,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
395,41,Hardin,IA,1.690002964,83,947,946,50,CENTRAL,83,HARDIN,2671.6,690456,64.8,8289.6,161000,158800,146.8,1700,18.2,135800,136000,43.8,1/1/2000 0:00,64.82068765,72.66399,60.31145,145.5058,63.33479,50.80443,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
396,41,Hardin,IA,1.690002964,83,948,947,50,CENTRAL,83,HARDIN,1335.8,789197,32.4,11052.8,158000,155600,157.7,1500,20.4,137100,138000,43.7,1/1/2001 0:00,55.68642069,62.42448,68.8245,150.1889,64.23123,45.29131,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
397,41,Hardin,IA,1.690002964,83,949,948,50,CENTRAL,83,HARDIN,0,887938,0,13816,163000,161000,177.6,1000,20,129300,130000,50,1/1/2002 0:00,54.39842652,60.98064,77.92355,168.8007,76.24004,46.34353,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
398,41,Hardin,IA,1.690002964,83,950,949,50,CENTRAL,83,HARDIN,1259.2,885427.6,36.2,16021.8,169500,167000,169.5,1500,20.7,122300,123000,33.8,1/1/2003 0:00,64.11361405,71.87136,79.11249,133.9658,35.42624,52.44429,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
399,41,Hardin,IA,1.690002964,83,951,950,50,CENTRAL,83,HARDIN,2518.4,882917.2,72.4,18227.6,177000,175000,194,1200,20.4,116600,117000,50.4,1/1/2004 0:00,64.99502486,72.85942,79.7592,172.9684,69.24331,48.89353,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
400,41,Hardin,IA,1.690002964,83,952,951,50,CENTRAL,83,HARDIN,3777.6,880406.8,108.6,20433.4,185000,183000,188.6,1300,20.8,110000,110500,55.1,1/1/2005 0:00,71.46021781,80.1069,80.39935,176.2752,74.56687,58.79792,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
401,41,Hardin,IA,1.690002964,83,953,952,50,CENTRAL,83,HARDIN,5036.8,877896.4,144.8,22639.2,184000,182700,183.5,1200,19.5,109700,110000,56.5,1/1/2006 0:00,69.3160425,77.70329,81.8599,176.1508,77.44025,60.85264,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
402,41,Hardin,IA,1.690002964,83,954,953,50,CENTRAL,83,HARDIN,6296,875386,181,24845,207500,205600,177.3,,,87400,87500,53.8,1/1/2007 0:00,78.44663046,87.93867,82.6292,161.2152,57.06147,66.41414,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
403,41,Hardin,IA,1.690002964,83,955,954,50,CENTRAL,83,HARDIN,5036.8,844310.6,144.8,23049.2,192000,187000,159,,,102900,104000,48.5,1/1/2008 0:00,82.9374299,92.97286,78.6648,150.0552,57.52441,79.10687,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
404,41,Hardin,IA,1.690002964,83,956,955,50,CENTRAL,83,HARDIN,3777.6,813235.2,108.6,21253.4,184000,178000,162.9,,,99300,106000,46,1/1/2009 0:00,69.0620207,77.41853,76.53086,148.3424,54.90313,60.51012,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
405,41,Hardin,IA,1.690002964,83,957,956,50,CENTRAL,83,HARDIN,2518.4,782159.8,72.4,19457.6,186000,185000,185.8,,,104300,104500,55.3,1/1/2010 0:00,78.27517477,87.74647,72.64412,173.807,72.1207,58.70429,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
406,41,Hardin,IA,1.690002964,83,958,957,50,CENTRAL,83,HARDIN,1259.2,751084.4,36.2,17661.8,194500,192900,186.7,,,95600,96200,56.6,1/1/2011 0:00,102.3571247,114.7423,68.84171,173.1793,68.67274,79.07745,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
407,41,Hardin,IA,1.690002964,83,959,958,50,CENTRAL,83,HARDIN,0,720009,0,15866,196000,192900,163.6,,,92700,93000,50.8,1/1/2012 0:00,97.98163305,109.8374,65.47215,152.8061,56.68774,79.19119,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
408,41,Hardin,IA,1.690002964,83,960,959,50,CENTRAL,83,HARDIN,1818.8,701796.2,25.8,18259.2,192000,187300,156.6,,,93000,93700,47.1,1/1/2013 0:00,93.74217195,105.085,66.28648,144.7607,51.21326,77.82404,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
409,41,Hardin,IA,1.690002964,83,961,960,50,CENTRAL,83,HARDIN,3637.6,683583.4,51.6,20652.4,186000,182900,166.3,2430,19,102700,103500,46.9,1/1/2014 0:00,80.01159003,89.69299,65.47375,151.4638,55.44049,59.14343,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
410,41,Hardin,IA,1.690002964,83,962,961,50,CENTRAL,83,HARDIN,5456.4,665370.6,77.4,23045.6,188500,183000,199.3,,,98700,99100,55.6,1/1/2015 0:00,82.71927352,92.7283,65.964,179.7352,69.64244,48.59954,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
411,41,Hardin,IA,1.690002964,83,963,962,50,CENTRAL,83,HARDIN,7275.2,647157.8,103.2,25438.8,197000,194600,208,,,89000,89400,59.9,1/1/2016 0:00,88.37785569,99.07158,66.29835,186.613,70.34611,49.10304,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
412,41,Hardin,IA,1.690002964,83,964,963,50,CENTRAL,83,HARDIN,9094,628945,129,27832,189500,187800,213.7,,,97400,98000,59.7,1/1/2017 0:00,90.14400031,101.0514,66.10242,191.9723,76.44955,51.63107,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
413,41,Hardin,IA,1.690002964,83,965,964,50,CENTRAL,83,HARDIN,10912.8,610732.2,154.8,30225.2,183500,180100,216.6,,,101000,102000,59.3,1/1/2018 0:00,81.1899371,91.01392,66.62363,194.4851,79.35469,42.50714,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
414,41,Hardin,IA,1.690002964,83,966,965,50,CENTRAL,83,HARDIN,12731.6,592519.4,180.6,32618.4,197000,195200,200.2,,,86600,87200,53.9,1/1/2019 0:00,82.13739083,92.07601,66.98679,173.9996,59.1927,44.2559,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1476286903,159120.6936
2140,57,Harrison,IA,2.153904568,85,967,966,40,WEST CENTRAL,85,HARRISON,12130,64775,84,0,155700,153800,132.4,1400,16.1,144100,145300,43.5,1/1/1997 0:00,62.58682897,70.15984,10.74398,141.1908,65.98358,5.6966,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2141,57,Harrison,IA,2.153904568,85,968,967,40,WEST CENTRAL,85,HARRISON,12104.2,60329,71.8,4370,162300,160300,126.7,1600,17.4,139800,140600,40.2,1/1/1998 0:00,64.66869619,72.49361,11.56201,130.7254,55.16682,8.49704,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2142,57,Harrison,IA,2.153904568,85,969,968,40,WEST CENTRAL,85,HARRISON,12078.4,55883,59.6,8740,150000,147700,140,2200,19.9,149200,150000,39.4,1/1/1999 0:00,63.93032256,71.66589,12.56776,136.8,57.26133,4.69498,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2143,57,Harrison,IA,2.153904568,85,970,969,40,WEST CENTRAL,85,HARRISON,12052.6,51437,47.4,13110,157000,153900,138.5,1900,18.1,142800,143000,40.2,1/1/2000 0:00,63.17910355,70.82378,13.46174,136.482,56.65088,4.4544,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2144,57,Harrison,IA,2.153904568,85,971,970,40,WEST CENTRAL,85,HARRISON,12026.8,46991,35.2,17480,154000,151400,137.6,,,145100,146000,43.4,1/1/2001 0:00,57.95772754,64.97061,14.35572,143.4511,66.25935,2.13458,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2145,57,Harrison,IA,2.153904568,85,972,971,40,WEST CENTRAL,85,HARRISON,12001,42545,23,21850,161600,158000,155.1,1800,20.6,139900,141000,44.3,1/1/2002 0:00,55.46609824,62.1775,15.11867,150.4675,65.70774,-7.46359,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2146,57,Harrison,IA,2.153904568,85,973,972,40,WEST CENTRAL,85,HARRISON,9600.8,41316.8,18.4,20214,155500,152500,150.5,2500,17.2,147300,148000,33.6,1/1/2003 0:00,59.41173081,66.60055,13.43112,127.7526,40.55444,-7.16649,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2147,57,Harrison,IA,2.153904568,85,974,973,40,WEST CENTRAL,85,HARRISON,7200.6,40088.6,13.8,18578,167000,165000,177.3,1500,14.7,136600,137000,46,1/1/2004 0:00,64.36351704,72.1515,11.76902,161.5105,67.69182,-9.89816,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2148,57,Harrison,IA,2.153904568,85,975,974,40,WEST CENTRAL,85,HARRISON,4800.4,38860.4,9.2,16942,164000,162500,155,1300,17.7,137900,138500,42,1/1/2005 0:00,68.39794397,76.6741,10.17924,145.0822,58.87051,0.64165,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2149,57,Harrison,IA,2.153904568,85,976,975,40,WEST CENTRAL,85,HARRISON,2400.2,37632.2,4.6,15306,164500,163700,142.1,700,13.7,136800,137000,44.1,1/1/2006 0:00,65.644486,73.58747,8.559391,143.7407,63.58527,1.991431,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2150,57,Harrison,IA,2.153904568,85,977,976,40,WEST CENTRAL,85,HARRISON,0,36404,0,13670,176000,174800,161.8,700,17.6,123800,124000,50.2,1/1/2007 0:00,72.39197108,81.1514,6.940311,159.7303,71.4714,-0.167189,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2151,57,Harrison,IA,2.153904568,85,978,977,40,WEST CENTRAL,85,HARRISON,1915.8,35680.6,0,14429.6,173500,170500,176,,,128700,129500,40,1/1/2008 0:00,77.40306266,86.76884,7.888119,148.3353,50.33262,-3.345721,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2152,57,Harrison,IA,2.153904568,85,979,978,40,WEST CENTRAL,85,HARRISON,3831.6,34957.2,0,15189.2,177500,177000,196.8,,,126200,126500,51.5,1/1/2009 0:00,65.7355249,73.68952,8.875351,177.3481,74.87774,-19.90549,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2153,57,Harrison,IA,2.153904568,85,980,979,40,WEST CENTRAL,85,HARRISON,5747.4,34233.8,0,15948.8,180500,179000,159.4,,,125500,126000,47.9,1/1/2010 0:00,67.25690978,75.395,9.807875,154.3696,65.97193,-3.194795,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2154,57,Harrison,IA,2.153904568,85,981,980,40,WEST CENTRAL,85,HARRISON,7663.2,33510.4,0,16708.4,187500,181000,169.9,,,115300,120500,45.8,1/1/2011 0:00,76.74137976,86.02708,10.76013,153.5747,58.34286,1.55537,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2155,57,Harrison,IA,2.153904568,85,982,981,40,WEST CENTRAL,85,HARRISON,9579,32787,0,17468,198500,195100,130.9,,,111100,111500,36.8,1/1/2012 0:00,79.73847363,89.38683,11.68428,119.2408,36.13511,17.96542,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2156,57,Harrison,IA,2.153904568,85,983,982,40,WEST CENTRAL,85,HARRISON,9696,34827.2,0,17152.6,199000,194000,177.1,,,115000,115500,49.4,1/1/2013 0:00,72.27082125,81.01559,11.63769,161.4798,61.91436,-6.91216,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2157,57,Harrison,IA,2.153904568,85,984,983,40,WEST CENTRAL,85,HARRISON,9813,36867.4,0,16837.2,186000,183500,161.1,,,129500,130000,49.2,1/1/2014 0:00,60.66603774,68.00663,11.70248,157.5625,68.91152,-8.94187,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2158,57,Harrison,IA,2.153904568,85,985,984,40,WEST CENTRAL,85,HARRISON,9930,38907.6,0,16521.8,178000,175000,189.5,,,132900,133500,52.1,1/1/2015 0:00,61.85897409,69.34391,11.99329,176.5593,78.50886,-16.71324,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2159,57,Harrison,IA,2.153904568,85,986,985,40,WEST CENTRAL,85,HARRISON,10047,40947.8,0,16206.4,183500,180800,204.6,,,120000,120500,58.2,1/1/2016 0:00,65.98963682,73.97438,12.41394,191.0121,85.68501,-18.93877,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2160,57,Harrison,IA,2.153904568,85,987,986,40,WEST CENTRAL,85,HARRISON,10164,42988,0,15891,175000,173600,193.2,,,130100,131000,53.7,1/1/2017 0:00,67.25487073,75.39271,12.45675,180.8031,82.12672,-10.82692,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2161,57,Harrison,IA,2.153904568,85,988,987,40,WEST CENTRAL,85,HARRISON,10281,45028.2,0,15575.6,173000,171300,176,,,133700,135000,52.6,1/1/2018 0:00,60.65809476,67.99773,12.499,172.4515,81.47805,-10.47672,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
2162,57,Harrison,IA,2.153904568,85,989,988,40,WEST CENTRAL,85,HARRISON,10398,47068.4,0,15260.2,,,,,,,,,1/1/2019 0:00,61.38063735,68.80769,,,,,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1813237306,198381.5225
1749,82,Henry,IA,1.390483672,87,990,989,90,SOUTHEAST,87,HENRY,8441,88146,364,0,89000,87900,137.6,800,17.5,72100,72800,48.9,1/1/1997 0:00,54.34667684,60.92263,20.73862,150.829,74.63845,5.4707,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1130608926,135955.5463
1750,82,Henry,IA,1.390483672,87,991,990,90,SOUTHEAST,87,HENRY,6752.8,88334.4,291.2,2078,90300,88600,134.1,1600,17.5,71100,71300,52.1,1/1/1998 0:00,51.27875814,57.48349,20.42107,154.9349,80.82461,3.79427,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1130608926,135955.5463
1751,82,Henry,IA,1.390483672,87,992,991,90,SOUTHEAST,87,HENRY,5064.6,88522.8,218.4,4156,81000,78400,131.1,2500,10.9,76800,77000,40.1,1/1/1999 0:00,52.37220697,58.70924,20.53534,134.4551,57.65611,2.44559,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1130608926,135955.5463
1752,82,Henry,IA,1.390483672,87,993,992,90,SOUTHEAST,87,HENRY,3376.4,88711.2,145.6,6234,83000,80800,143.7,2000,14.1,74800,75000,40.8,1/1/2000 0:00,52.65929183,59.03107,20.18431,139.6828,57.95506,-2.51236,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1130608926,135955.5463
1753,82,Henry,IA,1.390483672,87,994,993,90,SOUTHEAST,87,HENRY,1688.2,88899.6,72.8,8312,70000,68000,142.9,1600,19.8,77200,78000,43.3,1/1/2001 0:00,47.60373693,53.36379,21.17337,148.6517,71.46943,-2.64511,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1130608926,135955.5463
1754,82,Henry,IA,1.390483672,87,995,994,90,SOUTHEAST,87,HENRY,0,89088,0,10390,86000,84000,157.1,1500,16,71800,72000,47.4,1/1/2002 0:00,43.72008749,49.01022,19.48226,156.75,71.89793,-16.35959,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1130608926,135955.5463
1755,82,Henry,IA,1.390483672,87,996,995,90,SOUTHEAST,87,HENRY,0,90457.4,0,9684.2,85000,83700,160.7,1100,20,73700,74000,35.7,1/1/2003 0:00,50.29754222,56.38354,19.18123,135.2363,43.98951,-15.68202,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1130608926,135955.5463
1756,82,Henry,IA,1.390483672,87,997,996,90,SOUTHEAST,87,HENRY,0,91826.8,0,8978.4,84500,83500,182.2,800,23.8,72800,73000,54.1,1/1/2004 0:00,51.74775692,58.00924,19.18371,180.5443,89.91777,-13.43358,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1130608926,135955.5463
1757,82,Henry,IA,1.390483672,87,998,997,90,SOUTHEAST,87,HENRY,0,93196.2,0,8272.6,85000,84000,153,900,17.8,72100,72500,51.4,1/1/2005 0:00,56.46698354,63.29949,19.00352,163.1587,82.58218,1.72649,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1130608926,135955.5463
1758,82,Henry,IA,1.390483672,87,999,998,90,SOUTHEAST,87,HENRY,0,94565.6,0,7566.8,80000,78700,167.9,1000,16.9,74100,74500,49.3,1/1/2006 0:00,55.15209716,61.8255,19.18882,166.9482,81.03317,-4.90071,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1130608926,135955.5463
1759,82,Henry,IA,1.390483672,87,1000,999,90,SOUTHEAST,87,HENRY,0,95935,0,6861,91000,89500,181.5,1100,20.9,63400,63500,51.1,1/1/2007 0:00,53.30470962,59.75458,19.00512,169.8817,73.06843,-18.05357,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1130608926,135955.5463
1760,82,Henry,IA,1.390483672,87,1001,1000,90,SOUTHEAST,87,HENRY,0,90405,0,7391.4,86500,85000,178,,,69100,70000,48,1/1/2008 0:00,60.96557976,68.34241,18.19816,165.3558,72.02173,-6.7935,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1130608926,135955.5463
1761,82,Henry,IA,1.390483672,87,1002,1001,90,SOUTHEAST,87,HENRY,0,84875,0,7921.8,82500,81400,155.9,,,67400,68000,52,1/1/2009 0:00,49.77695086,55.79996,18.3371,164.5401,82.52474,-7.8783,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,jbrittes@iastate.edu_ISUGISF,9/8/2022 19:44,1130608926,135955.5463
